"","ID","step","angle","x","y","time","colony.dist","colony.angle","states"
"1",1,0.778572495937165,NA,0,0,0.0166666666666667,0,0,1
"2",1,0.726509493687722,0.224186451524939,-0.710927826197526,0.317422049278067,0.0333333333333333,0.778572495937165,3.14159265358979,1
"3",1,0.927146790172291,0.172575970502271,-1.4235632561126,0.458725936160736,0.05,1.49564762850761,3.02560565573589,1
"4",1,0.830374003422204,0.271427383015173,-2.35046121822359,0.480204724796889,0.0666666666666667,2.39901323799815,2.96323229124939,1
"5",1,0.886183412665682,-0.328632670032033,-3.15537740058105,0.276168147344423,0.0833333333333333,3.16743987878306,2.80603333491882,1
"6",1,0.799608967587859,-0.389279036231972,-4.0386999970273,0.347317507786011,0.1,4.05360668013104,3.1361802698698,1
"7",1,0.812543714206269,-0.296463415287662,-4.75173163339964,0.709202001207736,0.116666666666667,4.80436478573056,-2.82009732895972,1
"8",1,0.889447356155845,0.0547099884240266,-5.33725777569849,1.2725725934299,0.133333333333333,5.48687174716185,-2.60953806821282,1
"9",1,0.600719891293888,-0.337079568196589,-6.01096470158071,1.85329247202107,0.15,6.29018200297092,-2.72925728028923,1
"10",1,0.745828070697517,-0.341820303203155,-6.31065413004974,2.37391770600426,0.166666666666667,6.7423913283044,-2.45290815149325,1
"11",1,0.9688049549595,0.0766557098922565,-6.44453901031452,3.10763042217924,0.183333333333333,7.15468027911237,-2.2006021698986,1
"12",1,0.920927068814726,-0.0723064794631103,-6.69092668286895,4.04458087741542,0.2,7.81838438230573,-2.37165465160715,1
"13",1,0.943009976278381,0.0383561792794334,-6.8601825704773,4.94982068574556,0.216666666666667,8.4594816461362,-2.38066494956931,1
"14",1,0.768394049422552,-0.0340537031728116,-7.06891498120468,5.86943940895235,0.233333333333333,9.18802905888216,-2.48694725253555,1
"15",1,0.545351355005617,-0.00121531580806877,-7.21338540510851,6.62412988312374,0.25,9.79346852300682,-2.50277808469839,1
"16",1,0.971233933540984,0.311343995381989,-7.31526919001708,7.15987963326756,0.266666666666667,10.2360656350618,-2.53338646050767,1
"17",1,0.485462940557186,-0.320315308558427,-7.78028161415597,8.01255706293131,0.283333333333333,11.1684310752363,-2.87017154664573,1
"18",1,0.713877202743122,-0.0901438829661991,-7.86669475588869,8.49026726335653,0.3,11.5745204905236,-2.57325396021431,1
"19",1,0.919806898890985,0.376912303746785,-7.93001179337042,9.20133098297727,0.316666666666667,12.146998761064,-2.51908012213476,1
"20",1,1.0563035310166,0.247762805207255,-8.34306896228701,10.0231755585839,0.333333333333333,13.0411214236994,-2.91314214046374,1
"21",1,0.789755995434304,0.249671598148027,-9.03439189497888,10.8218305231164,0.35,14.0972427369012,3.12372733818214,1
"22",1,0.702641175941576,0.124000779016028,-9.68278050098419,11.2727260186882,0.366666666666667,14.8603697841827,2.88810547250413,1
"23",1,0.631931486927912,-0.128549145877881,-10.3048352749554,11.5994559994188,0.383333333333333,15.5157020313751,2.78079720601667,1
"24",1,0.753783531489903,-0.196163620927039,-10.8220038122001,11.9626007477701,0.4,16.13132304437,2.91836296567203,1
"25",1,0.774691227887283,0.0470477558721911,-11.3426363172294,12.5076983601775,0.416666666666667,16.8848428152032,3.11573473936978,1
"26",1,0.957395727389836,0.0484843742879479,-11.9034647566397,13.0421307320583,0.433333333333333,17.6575662888367,3.07188275000125,1
"27",1,0.886315644544455,-0.0240033006046483,-12.6277555641309,13.6682372765122,0.45,18.6086249044489,3.02946524549594,1
"28",1,0.58934184750592,0.0214758614770363,-13.2841680663805,14.2637858040519,0.466666666666667,19.491657361028,3.05747051104817,1
"29",1,0.014075809656249,-2.17588326583548,-13.7290425381471,14.6503223710053,0.483333333333333,20.0778124951059,3.03908850386283,2
"30",1,0.189999865910482,-1.17628554844485,-13.7154055789638,14.653809742754,0.5,20.071036101116,-1.06882811538288,2
"31",1,0.0471649502277934,-1.06761162810241,-13.6011970069803,14.5019665633501,0.516666666666667,19.8821425964913,0.10848235436317,2
"32",1,0.673097562283317,-0.136536705562428,-13.6205468115294,14.4589535700353,0.533333333333333,19.8640538104764,1.17828580708787,2
"33",1,0.619357280968944,-0.958330916836668,-13.9776727125527,13.8884087258993,0.55,19.704396245429,1.34787527553325,2
"34",1,0.138891746971342,0.727245546433492,-14.5961540117312,13.8554796497551,0.566666666666667,20.1251590865502,2.32902975786454,2
"35",1,0.13585584637645,-0.276107284372531,-14.6948513244942,13.7577567873834,0.583333333333333,20.129941064737,1.60868071286624,2
"36",1,1.20688026320392,0.962547653640454,-14.8137929131407,13.6921084097575,0.6,20.1723150178151,1.89119353401549,2
"37",1,0.210783872406877,1.49582444172118,-14.9389848551765,12.4917389052463,0.616666666666667,19.4734899127002,0.978296898225355,2
"38",1,0.121059588376014,2.52962141564372,-14.7315647378035,12.4542324287945,0.633333333333333,19.2905911007033,-0.522933403787178,2
"39",1,0.215166483292762,0.862190903008783,-14.8166978088898,12.5403009139978,0.65,19.41117412661,-3.05310937876127,2
"40",1,0.0298173847951452,-0.703348866665275,-15.0313171597438,12.5249663200496,0.666666666666667,19.5656657662137,2.37556982083532,2
"41",1,0.036200115776642,3.12801354273207,-15.0553748948348,12.5425817058902,0.683333333333333,19.5954246974377,3.0790139929407,2
"42",1,0.519240247672694,-0.702588717577326,-15.0264604322816,12.5208009291019,0.7,19.5592681107736,-0.0490902014279584,2
"43",1,0.248068039323515,-2.1266411984408,-14.9118253683672,12.0143730103172,0.716666666666667,19.1496134333756,0.669984261738753,2
"44",1,0.695703545458432,0.358283884513597,-15.1462468629785,12.0955168024275,0.733333333333333,19.3832484571625,2.8009533410261,2
"45",1,0.0114795242983624,0.231431747686052,-15.8417321834524,12.0780929059406,0.75,19.9208636061985,2.46514082025519,2
"46",1,0.302393758815663,-1.92797549702803,-15.8528362018701,12.0751808185285,0.766666666666667,19.9279303351723,2.23416311852297,2
"47",1,0.047814933717861,-1.03230626881271,-15.8224366486521,12.3760426681121,0.783333333333333,20.0877060318878,-2.13387869883344,2
"48",1,0.963189573149739,-1.34049955812671,-15.7791311092668,12.3963132908206,0.8,20.0661297157077,-1.10369775786318,2
"49",1,0.665518298029894,-1.43267619083242,-15.1824492117062,11.6402016145796,0.816666666666667,19.1311541129672,0.248613142015967,2
"50",1,0.0329524527960784,-1.31980317535997,-15.6431479788406,11.1599191445961,0.833333333333333,19.2159276123176,1.71571861373507,2
"51",1,0.650325948762604,0.266922994181081,-15.6718490174266,11.1761090960898,0.85,19.2486951805237,3.0357030348652,2
"52",1,0.713061514503449,-0.032281065154482,-16.302489707528,11.3349050646228,0.866666666666667,19.8557609647192,2.78070997476147,1
"53",1,0.592375248251315,0.0758610257029063,-16.9879870854324,11.5312467778478,0.883333333333333,20.5319594161504,2.82419912132577,1
"54",1,0.740595109037892,-0.1749823780924,-17.568187478919,11.6507287352257,0.9,21.080338976313,2.75910644941828,1
"55",1,0.713183412990416,0.108759509952916,-18.2564793727422,11.9241064673623,0.916666666666667,21.805580802454,2.94108598611047,1
"56",1,0.818574987186389,0.493400015465104,-18.9439547590672,12.1138646655038,0.933333333333333,22.4859764975357,2.84197994477722,1
"57",1,0.726609683212294,0.47532431487482,-19.7420637705054,11.9319662996278,0.95,23.0677459170625,2.37386513545333,1
"58",1,0.775156064127079,-0.402270773520296,-20.2980823364411,11.4642003473904,0.966666666666667,23.3118003625213,1.92805517465375,1
"59",1,0.839328928652045,-0.0466245514538635,-21.0392698703294,11.2372466883284,0.983333333333333,23.8521820765082,2.35389461797274,1
"60",1,0.587818762586385,-0.0341588837426663,-21.852399445956,11.0291761625119,1,24.4779510655884,2.42366918721369,1
"61",1,0.63292111600613,-0.139766602833923,-22.4265141456435,10.9029889632749,1.01666666666667,24.9363931846216,2.4727198847529,1
"62",1,0.990092514605386,0.0742889857714246,-23.0575799190761,10.854562434508,1.03333333333333,25.4847703024613,2.62502271413697,1
"63",1,0.635550853817568,0.26208409123466,-24.0364246897563,10.7057467687009,1.05,26.3127863545819,2.57169675816573,1
"64",1,0.78571472708481,0.0549621209325269,-24.6185490130157,10.4506856778657,1.06666666666667,26.7449020683158,2.32718107730584,1
"65",1,0.75785837130619,-0.300226992546879,-25.3198049890831,10.09630214497,1.08333333333333,27.2585370423236,2.29424051913573,1
"66",1,0.886958550454189,0.160700807114935,-26.0670321085834,9.96980731170694,1.1,27.9085510333747,2.60859497201166,1
"67",1,0.67553685569595,-0.209445206292182,-26.9065922120879,9.68374035655956,1.11666666666667,28.5961454004005,2.46772709697375,1
"68",1,0.673202472308898,0.172860988073216,-27.577355468049,9.60357366861465,1.13333333333333,29.201697926998,2.68753408071306,1
"69",1,0.821534354390494,-0.139790169288715,-28.2220976639155,9.40990108513417,1.15,29.7495047855186,2.52794886909776,1
